Transcriptomics_id,Trough,Frequency,Peak,Threshold,Ratio,Vrest,Cell Type,Subtype
SM-GE5U8_S008_E1-50,-40.3875045776367,0.324999988675118,45.7999992370606,-28.7562522888184,2.58143982706476,-62.4013433456421,Sst interneuron,Sst Chrna2 Glra3
SM-GE94B_S183_E1-50,-48.34375,0.787068813405611,27.2187519073486,-28.0625019073486,1.47879210419857,-72.4667019314236,Pvalb interneuron,Pvalb Tpbg
SM-GE93B_S078_E1-50,-59.84375381469727,0.8501874582990432,25.781251907348636,-37.1875,1.360860585212068,-72.17225588285007,Pvalb interneuron,Pvalb Th Sst
SM-GE8YI_S037_E1-50,-40.78125381469727,0.282857142857143,27.250001907348636,-29.343751907348636,2.4724222792095936,-60.88494745890299,Sst interneuron,Sst Esm1
SM-GE93P_S090_E1-50,-54.7812538146973,0.610267857142857,8.15625,-34.6875,1.63102376681917,-63.4988153631037,Pvalb interneuron,Pvalb Reln Tac1
SM-GE4RS_S089_E1-50,-47.0437507629395,0.19,41.40625,-33.3562545776367,2.23153277810313,-70.8651878356934,Sst interneuron,Sst Tac2 Tacstd2
SM-GE5QE_S033_E1-50,-51.6875,0.1799999958992,43.9749984741211,-37.2000045776367,2.30418966752173,-60.3755855560303,Sst interneuron,Sst Tac2 Tacstd2
SM-GE8XF_S042_E1-50,-68.9749984741211,0.365,15.8249998092651,-50.6749992370605,2.10964885714311,-88.0783548355103,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE4S1_S137_E1-50,-12.293750762939451,0.1907374599086837,35.912498474121094,-7.031250476837158,2.8088621726552376,-42.51934768676758,Sncg interneuron,Sncg Gpr50
SM-GE932_S086_E1-50,-48.40625,0.140402841953567,35.0625038146973,-36.1562538146973,3.3228617199308,-61.0206268310547,Vip interneuron,Vip Crispld2 Htr2c
SM-GE93V_S019_E1-50,-54.34375381469727,0.4711261642675697,37.1875,-42.59375,1.8263696638840168,-59.87615203857422,Sst interneuron,Sst Hpse Cbln4
SM-GE8Y4_S161_E1-50,-55.84375,0.76999985733032,24.3250007629394,-34.6062507629394,1.59587774723649,-75.4849643707276,Pvalb interneuron,Pvalb Tpbg
SM-GE8YZ_S168_E1-50,-53.90625,0.467857110432215,18.5625019073486,-28.5625019073486,1.39734442742794,-73.5475226508247,Sst interneuron,Sst Mme Fam114a1
SM-GE5U1_S149_E1-50,-48.6312522888184,0.214655161005986,22.84375,-35.1749992370606,1.88848701973079,-73.2228768088601,Sst interneuron,Sst Calb2 Pdlim5
SM-GE4QV_S039_E1-50,-47.0750045776367,0.010638300238178,32.1812477111816,-33.8125,2.57245429930907,-64.7717425028483,Vip interneuron,Vip Crispld2 Kcne4
SM-GE4QV_S082_E1-50,-52.5000038146973,0.066867469879518,34.3812522888184,-38.5562477111816,2.55685443670306,-80.4532541547503,Vip interneuron,Vip Lmo1 Myl1
SM-GE8Y4_S129_E1-50,-26.762500762939453,0.254382464441768,-12.531250953674316,-32.150001525878906,5.6164041877527895,-64.40848693847656,Vip interneuron,Vip Col15a1 Pde1a
SM-GE8XQ_S023_E1-50,-52.6875038146973,0.300000011444086,30.2125015258789,-42.3062477111816,2.18687480875728,-69.2081832885742,Sst interneuron,Sst Hpse Cbln4
SM-GE65C_S139_E1-50,-63.125,0.545454519051167,11.0000009536743,-56.15625,4.02031905036193,-85.7454944186741,Vip interneuron,Vip Pygm C1ql1
SM-GE4QN_S171_E1-50,-52.96875,0.05,38.3437538146973,-38.21875,2.03404530151742,-72.5652503967285,Sst interneuron,Sst Hpse Sema3c
SM-GE8Y4_S120_E1-50,-48.7687530517578,0.124299060815867,36.9375,-40.9437484741211,3.3848859715527,-78.3308811187744,Vip interneuron,Vip Rspo4 Rxfp1 Chat
SM-GE5UQ_S122_E1-50,-49.7999992370606,0.768103385022592,23.9375019073486,-20.5437507629395,1.49264965568779,-73.3705469767253,Pvalb interneuron,Pvalb Tpbg
SM-GE8YI_S065_E1-50,-46.8750038146973,0.033482142537832,25.1562519073486,-38.1875,2.94418145775529,-76.5926832719283,Vip interneuron,Vip Ptprt Pkp2
SM-GE67S_S104_E1-50,-62.0625,0.451867972433805,34.71875,-41.3750038146973,1.73249329634827,-70.5999984741211,Sst interneuron,Sst Crhr2 Efemp1
SM-GE67K_S126_E1-50,-44.0000038146973,0.139378042524348,26.0,-43.7500038146973,3.78948198294622,-78.1139971415202,Vip interneuron,Vip Ptprt Pkp2
SM-GE5OW_S185_E1-50,-53.4312515258789,0.706216066735824,22.7562503814697,-26.5000019073486,1.2511184781843,-68.2362311226981,Pvalb interneuron,Pvalb Tpbg
SM-GE5PG_S093_E1-50,-51.275001525878906,0.5396551598039719,21.293750762939453,-30.11250114440918,1.507204142472036,-60.50078993577223,Sst interneuron,Sst Calb2 Necab1
SM-J39ZH_S576_E1-50,-42.59375,0.1867647111952068,8.918749809265137,-44.73125076293945,3.3374643987048214,-76.26794364235617,Sncg interneuron,Sncg Vip Nptx2
SM-GE918_S088_E1-50,-52.9062538146973,0.588571428571429,34.0,-34.8125038146973,1.63236815803597,-64.8271823459202,Pvalb interneuron,Pvalb Tpbg
SM-GE5UX_S130_E1-50,-44.8000030517578,0.970000226593037,27.0625019073486,-23.6187496185303,1.44774006768473,-61.5397439436479,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5OG_S009_E1-50,-54.3875007629395,0.265000007820124,37.0687522888184,-40.8250007629395,2.2785695304561,-72.0652271617543,Sst interneuron,Sst Tac2 Tacstd2
SM-GE66E_S123_E1-50,-49.0625,0.0875,3.0,-38.75,3.00145063756522,-72.9476974487305,Vip interneuron,Vip Lmo1 Myl1
SM-GE5V2_S016_E1-50,-47.3500022888184,0.48427151950251,31.6250019073486,-34.9312515258789,2.91998293875644,-66.2289490699768,Vip interneuron,Vip Chat Htr1f
SM-GE4RS_S074_E1-50,-52.2375030517578,0.21214953271028,41.0249977111816,-35.8687477111816,2.0562069805955,-59.8658744812012,Sst interneuron,Sst Chrna2 Glra3
SM-GE94H_S123_E1-50,-57.2187538146973,0.340000000000001,44.1562538146973,-39.5,2.36978094725833,-75.3170912000868,Sst interneuron,Sst Crhr2 Efemp1
SM-GE95A_S020_E1-50,-50.7812538146973,1.1625,17.8125019073486,-27.8125019073486,1.37956432791687,-73.8395948410034,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE681_S043_E1-50,-60.5625038146973,0.271428571428572,37.71875,-44.09375,1.96907674588092,-59.5446175469293,Sst interneuron,Sst Calb2 Pdlim5
SM-GE94H_S173_E1-50,-57.0000038146973,0.384834117337819,36.75,-39.46875,1.78794423557654,-67.0849685668945,Sst interneuron,Sst Rxfp1 Eya1
SM-GE5PA_S177_E1-50,-47.5062522888184,0.483177490301016,17.6625003814697,-37.7687530517578,3.0723191892055,-74.4578122225675,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE8XW_S013_E1-50,-53.8187522888184,0.397196261682243,29.3937511444092,-26.6187515258789,1.29238804474169,-65.1258239746094,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5VJ_S041_E1-50,-41.9250030517578,0.156024089040214,36.4250030517578,-31.5312519073486,2.49319330979658,-63.7257336703214,Vip interneuron,Vip Crispld2 Htr2c
SM-GE92A_S072_E1-50,-57.0937538146973,0.472198262654068,19.0000019073486,-33.2187538146973,1.43462911396459,-76.5933517456055,Pvalb interneuron,Pvalb Tpbg
SM-J39ZH_S565_E1-50,-45.89999771118164,0.0681034482758621,41.50000381469727,-38.50000381469727,3.803406901459796,-65.70295160466975,Sncg interneuron,Sncg Vip Itih5
SM-GE91I_S067_E1-50,-39.0,0.240295387278333,22.25,-32.125,2.88533806910459,-68.391612461635,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE5W2_S022_E1-50,-54.10625457763672,0.3763157753138643,38.98750305175781,-31.712501525878903,2.702928754405808,-65.39528111049107,Sst interneuron,Sst Nts
SM-GE4Q8_S066_E1-50,-53.3187484741211,0.92,13.2000007629395,-28.6562519073486,1.34609571660903,-68.4513921101888,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE8XZ_S124_E1-50,-44.4624977111816,0.276470588235294,-6.58125019073486,-36.5812530517578,2.51400410711327,-70.3138980865479,Sst interneuron,Sst Tac1 Tacr3
SM-GE4RC_S075_E1-50,-57.1312484741211,1.71315789473684,28.4250011444092,-31.5,1.47020424475622,-70.4554848304162,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5UQ_S099_E1-50,-54.40625,0.348275862068965,25.9000015258789,-32.0562515258789,1.65341455114236,-73.34691535102,Pvalb interneuron,Pvalb Tpbg
SM-GE5VE_S031_E1-50,-53.28125,0.340000006294249,36.3625030517578,-40.90625,1.97643174830378,-68.5893274943034,Sst interneuron,Sst Myh8 Etv1 
SM-GE4RN_S088_E1-50,-51.63124847412109,0.3697986507119369,38.23125457763672,-40.31874847412109,2.9119868954390244,-65.20047950744629,Sncg interneuron,Sncg Gpr50
SM-GE8XW_S078_E1-50,-53.8937530517578,0.29500005302429,23.7250003814697,-30.5375003814697,1.21064229232214,-65.3243751525879,Pvalb interneuron,
SM-GE5V9_S151_E1-50,-56.07500457763672,0.0413793134292435,34.54375457763672,-34.462501525878906,1.3012182867838271,-64.41320762634277,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8X7_S186_E1-50,-45.4375038146973,0.168947368421053,33.3750038146973,-26.84375,4.22643818156886,-67.3923736572266,Lamp5 interneuron,Lamp5 Lsp1
SM-GE93B_S090_E1-50,-55.90625,0.490647482014388,11.84375,-33.71875,1.75264486583665,-79.5685734468348,Pvalb interneuron,Pvalb Tpbg
SM-GE4RI_S190_E1-50,-49.53750228881836,0.7293103448275858,23.400001525878903,-27.524999618530277,1.3914801139215531,-73.24215507507324,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5P3_S046_E1-50,-49.45624923706055,0.8650601391868037,18.962501525878903,-26.575000762939453,1.3929098810941634,-69.29635385366586,Pvalb interneuron,Pvalb Tpbg
SM-GE5TM_S151_E1-50,-55.40625381469727,0.2471428573841945,33.062503814697266,-31.687501907348636,2.214368695321003,-59.7126069502397,Sst interneuron,Sst Esm1
SM-GE918_S093_E1-50,-55.4687538146973,0.228871192985895,30.9687519073486,-46.3125038146973,3.19360616007612,-78.8428754806519,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE94J_S039_E1-50,-44.96875,-0.095714285714286,29.2500019073486,-27.15625,2.4686439221118,-60.4102863735623,Vip interneuron,Vip Igfbp4 Mab21l1
SM-GE8Y4_S133_E1-50,-46.3500022888184,0.254999994564055,37.40625,-39.5937538146973,3.83573491694393,-72.4284612482244,Vip interneuron,Vip Col15a1 Pde1a
SM-GE5UX_S106_E1-50,-44.2187538146973,0.547058806477121,38.8250007629395,-30.0937519073486,3.75169004955761,-60.0545661232688,Vip interneuron,Vip Pygm C1ql1
SM-GE93V_S034_E1-50,-58.78125,0.473571428571428,22.1562519073486,-35.7812538146973,1.7325394119793,-77.1351531982422,Sst interneuron,Sst Nts
SM-GE4Y5_S144_E1-50,-47.50000381469727,0.2650000698089687,32.54999923706055,-32.474998474121094,3.763613665395623,-69.99437408447265,Lamp5 interneuron,Lamp5 Lsp1
SM-GE65C_S188_E1-50,-54.9375038146973,0.18125,18.4062519073486,-37.6875038146973,3.65129100434948,-74.0309283916767,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE64V_S116_E1-50,-52.5312538146973,0.200000021457674,21.1562519073486,-45.9062538146973,2.10046471666265,-65.5908174514771,Sst interneuron,Sst Tac2 Tacstd2
SM-GE91Q_S006_E1-50,-53.125,0.303571456792405,26.28125,-38.84375,2.07415835287447,-67.4570749456232,Sst interneuron,Sst Calb2 Necab1
SM-J39RG_S234_E1-50,-42.76874923706055,0.0313960728250109,22.10000228881836,-34.96249771118164,3.1120520685126483,-68.79014914376395,Vip interneuron,Vip Crispld2 Kcne4
SM-GE8YR_S152_E1-50,-51.5625038146973,0.480694346695375,22.8750019073486,-26.2500019073486,1.48537151431055,-66.3616074782152,Sst interneuron,Sst Crhr2 Efemp1
SM-J39TJ_S275_E1-50,-42.60625457763672,0.2153295093211394,18.356250762939453,-35.687503814697266,3.314895868518697,-60.22742589314779,Sncg interneuron,Sncg Gpr50
SM-GE4QF_S058_E1-50,-60.7875022888184,0.230555555555556,31.1437511444092,-32.0437507629394,1.61908248112584,-72.0341506958008,Sst interneuron,Sst Crhr2 Efemp1
SM-GE8YI_S090_E1-50,-51.59375,0.466981136760661,13.9687509536743,-40.4062538146973,2.14879707813042,-63.7452520890669,Sst interneuron,Sst Myh8 Etv1 
SM-GBMG3_S045_E1-50,-58.5937538146973,0.589719740719098,23.8500022888184,-35.5249977111816,1.63014147107472,-75.4637770219283,Pvalb interneuron,Pvalb Tpbg
SM-GE93S_S131_E1-50,-58.0625,0.299285714285714,31.6875019073486,-45.0625,2.43597054694348,-72.2200561523437,Sst interneuron,Sst Esm1
SM-GE92Y_S056_E1-50,-59.8437538146973,0.510753594630203,22.3125019073486,-34.9375,1.55625752867307,-75.8081387606534,Sst interneuron,Sst Tac1 Htr1d
SM-GE5VJ_S003_E1-50,-51.40625381469727,0.0355263196332301,19.100000381469727,-32.318748474121094,1.7899769129350496,-68.57572491963704,Sst interneuron,Pvalb Th Sst
SM-GE64V_S115_E1-50,-38.9375,0.0952872844906811,47.0625,-26.656251907348636,4.414237891228426,-67.76632908412388,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE5V9_S157_E1-50,-39.3562545776367,0.057771261170938,25.5500011444092,-34.7999992370606,3.25139217993074,-63.3784240722656,Vip interneuron,Vip Crispld2 Htr2c
SM-GE5U8_S080_E1-50,-57.4562530517578,0.539999931716923,32.3499984741211,-36.1062507629395,1.87781683684996,-68.3315322875977,Sst interneuron,Sst Crhr2 Efemp1
SM-GE5QL_S165_E1-50,-50.4500045776367,0.375,27.2125015258789,-35.5687522888184,1.94062677108586,-65.000078201294,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8XF_S054_E1-50,-53.4437522888184,0.638220037201688,30.7937507629395,-33.6124992370606,1.46108455788861,-62.9630994796753,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE4WN_S092_E1-50,-53.7750015258789,0.543103553055303,17.3687515258789,-26.0187492370606,1.26847061714473,-71.2908991033381,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5OM_S076_E1-50,-44.9375038146973,0.185483864566909,42.7375030517578,-29.7312488555908,1.85130020684928,-61.3100712299347,Sst interneuron,Sst Rxfp1 Eya1
SM-GE5QE_S065_E1-50,-51.4250030517578,0.075700932053855,30.5125007629394,-43.2812538146973,2.67408422165857,-70.3836371103923,Sst interneuron,Sst Hpse Sema3c
SM-GE5PG_S024_E1-50,-44.2000045776367,0.105172410232417,38.8875007629395,-39.7437515258789,3.39298046850048,-65.0318697415865,Vip interneuron,Vip Lect1 Oxtr
SM-GE91V_S174_E1-50,-60.6875038146973,0.346428571428572,26.84375,-49.28125,2.9352303684307,-82.6179945809501,Vip interneuron,Vip Lect1 Oxtr
SM-GE918_S045_E1-50,-56.15625,0.231249974966051,34.15625,-37.1875,2.05781473693126,-75.213494520921,Sst interneuron,Sst Tac2 Tacstd2
SM-GE652_S136_E1-50,-54.625,0.2499999999999998,15.812500953674316,-37.75000381469727,3.315960596965131,-72.64131832122803,Vip interneuron,Vip Igfbp6 Pltp
SM-GE64L_S048_E1-50,-50.96875,0.363225798482428,19.0000019073486,-38.125,1.85566205993305,-63.9394526481628,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8XZ_S174_E1-50,-47.3500022888184,0.475000020027152,4.99375009536743,-33.34375,2.08204502489317,-72.4499597549439,Sst interneuron,Sst Tac1 Tacr3
SM-GE5OM_S043_E1-50,-53.4375,0.077941173888408,36.2999992370605,-38.5250015258789,1.81555873695562,-67.8481879601112,Sst interneuron,Sst Myh8 Fibin
SM-GE5OW_S104_E1-50,-42.7812538146973,0.12,42.7625045776367,-32.5750045776367,3.23941461552426,-70.2979804992676,Vip interneuron,Vip Ptprt Pkp2
SM-GE8X4_S190_E1-50,-36.1562538146973,0.030714285714286,41.7500038146973,-28.875,2.94999264045705,-60.1580387115479,Vip interneuron,Vip Ptprt Pkp2
SM-GE5UU_S068_E1-50,-54.91249847412109,0.7525862068965512,14.21250057220459,-29.325000762939453,1.09157473812943,-70.91091710870916,Pvalb interneuron,Pvalb Gpr149 Islr
SM-GE4S1_S150_E1-50,-43.8062515258789,0.265,42.1124992370605,-41.4437484741211,3.76804817822853,-66.2759246826172,Sncg interneuron,Serpinf1 Aqp5 Vip
SM-GE5P3_S086_E1-50,-43.21249771118164,0.2850000000000001,39.73125457763672,-27.26249885559082,2.584531136305333,-60.75012855529785,Sst interneuron,Sst Esm1
SM-J39VK_S041_E1-50,-57.91250228881836,0.0887930941836869,27.306251525878903,-42.33749771118164,1.7842387451480826,-74.52876697887073,Sst interneuron,Sst Calb2 Necab1
SM-GE94J_S050_E1-50,-59.65625,0.749285714285715,25.2187519073486,-39.5625,1.54146689941785,-73.812371995714,Pvalb interneuron,Pvalb Akr1c18 Ntf3
SM-GE8WR_S092_E1-50,-53.3750038146973,0.155803568366231,42.1875,-38.4687538146973,1.99748387542846,-58.7574837424538,Sst interneuron,Sst Chrna2 Glra3
SM-GE93S_S132_E1-50,-52.5625,0.16573275862069,20.9375,-34.46875,3.36427415261653,-75.4848625876687,Lamp5 interneuron,Lamp5 Lsp1
SM-GE8YZ_S172_E1-50,-57.0000038146973,0.458571528936909,38.78125,-35.3750038146973,1.65466321460808,-72.2098566691081,Pvalb interneuron,Pvalb Calb1 Sst
SM-GE4RS_S104_E1-50,-44.10000228881836,0.3249999933242732,38.48125457763672,-27.69375228881836,1.9406026321649303,-63.626779556274414,Sst interneuron,Sst Calb2 Pdlim5
SM-GE67K_S115_E1-50,-51.59375,0.239285733378664,36.21875,-36.2500038146973,2.10739633555395,-61.2791542053223,Sst interneuron,Sst Tac2 Tacstd2
SM-GE8XW_S051_E1-50,-44.2000045776367,0.284337335338194,42.5437545776367,-33.1937484741211,4.57128041034117,-62.3877438631925,Vip interneuron,Vip Col15a1 Pde1a
SM-GE4Q7_S129_E1-50,-52.50624847412109,0.1327380884910086,-6.224999904632568,-47.78750228881836,3.723623695730297,-78.10334336130242,Sncg interneuron,Sncg Vip Itih5
SM-GE94J_S006_E1-50,-46.93750381469727,0.1265086191364616,38.81250381469727,-39.5,3.23041357392926,-66.14734573364258,Sncg interneuron,Sncg Vip Nptx2
SM-GE8XF_S056_E1-50,-56.0,0.8,17.2062492370605,-37.6187477111816,1.66647994920344,-69.9694578382704,Pvalb interneuron,Pvalb Tpbg
SM-GE93J_S049_E1-50,-50.3750038146973,0.255714285714286,25.0625019073486,-35.0625038146973,4.39728001481726,-71.7960010104709,Lamp5 interneuron,Lamp5 Lsp1
SM-GE4RS_S023_E1-50,-51.2000007629395,0.296341463278468,43.0437507629395,-36.7437477111816,2.75062381180124,-68.4355036417643,Sncg interneuron,Sncg Vip Itih5
SM-GE5UX_S171_E1-50,-46.2750015258789,0.170000043487554,24.9125003814697,-32.5125007629394,3.91791280990328,-70.1198797225952,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE94H_S156_E1-50,-49.7187538146973,0.367857178785365,17.5,-32.0937538146973,2.03935333863882,-69.5041656494141,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE94H_S126_E1-50,-59.7812538146973,0.957143056441332,19.34375,-33.59375,1.41211204090046,-73.8971090316772,Pvalb interneuron,Pvalb Gabrg1
SM-GE4RS_S135_E1-50,-54.9812545776367,0.169543144161003,37.7812538146973,-37.9500007629395,2.2645422266444,-65.4816126142229,Sst interneuron,Sst Tac2 Myh4
SM-GE8X4_S189_E1-50,-56.8437538146973,0.383152171056753,21.4062519073486,-42.8750038146973,1.96177177329262,-59.5144432067871,Sst interneuron,Sst Calb2 Pdlim5
SM-GE4Y5_S137_E1-50,-55.01250076293945,0.2850000150680493,26.66250228881836,-37.3125,1.877481963712689,-68.14450607299804,Sst interneuron,Sst Calb2 Necab1
SM-GE8YF_S087_E1-50,-40.2500038146973,0.16499999461174,37.8562507629395,-32.78125,4.49926632855856,-66.4513397216797,Vip interneuron,Vip Lmo1 Fam159b
SM-GE5TM_S146_E1-50,-60.0937538146973,0.271428599610623,32.7500038146973,-48.9375038146973,2.71734707227037,-79.9826448228624,Sst interneuron,Sst Esm1
SM-GE5V9_S170_E1-50,-46.6187477111816,0.586577168479222,0.275000035762787,-40.6312484741211,3.37483521655437,-76.9064086914063,Vip interneuron,Vip Pygm C1ql1
SM-GE94B_S123_E1-50,-45.6562538146973,0.276428571428571,28.5312519073486,-33.5312538146973,3.00406491225289,-75.4896369934082,Vip interneuron,Vip Lmo1 Myl1
SM-GE66Q_S026_E1-50,-49.125,0.046103896103896,19.5937519073486,-46.2812538146973,3.55522458985175,-71.9178593953451,Vip interneuron,Vip Ptprt Pkp2
SM-GE5PA_S095_E1-50,-50.6687545776367,0.148529418463523,25.9187507629394,-31.5312519073486,1.87880489526066,-64.5336823896928,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE4RN_S046_E1-50,-42.9750022888184,0.425000014305107,21.8312492370605,-42.1124992370605,3.69117992206141,-69.9981170654297,Sncg interneuron,Sncg Vip Itih5
SM-GE67R_S014_E1-50,-60.6562538146973,1.05047164967578,23.6250019073486,-35.71875,1.32027030868331,-70.6998138427734,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE8WR_S096_E1-50,-55.5312538146973,0.184285711206709,27.2187519073486,-42.59375,3.1303995082857,-70.1353790283203,Lamp5 interneuron,Lamp5 Lsp1
SM-GE95M_S013_E1-50,-51.9500045776367,0.280000018692013,22.5812492370606,-34.9500045776367,2.61109958373667,-64.3237986564636,Sst interneuron,Sst Esm1
SM-GE953_S037_E1-50,-60.0000038146973,0.415000033923559,22.3125019073486,-41.0,2.20300598141823,-68.165033193735,Sst interneuron,Sst Crhr2 Efemp1
SM-GE94H_S098_E1-50,-48.6875038146973,0.09,27.9062519073486,-40.53125,3.29490441449425,-76.0543874104818,Vip interneuron,Vip Lmo1 Fam159b
SM-GE5UU_S048_E1-50,-50.7374992370606,0.223529342994572,14.4000005722046,-31.40625,1.60471911790438,-68.4351211547852,Sst interneuron,Sst Tac1 Tacr3
SM-GE94J_S084_E1-50,-52.3750038146973,0.152142857142857,24.5000019073486,-35.0,3.95462506746302,-69.551880730523,Lamp5 interneuron,Lamp5 Lsp1
SM-GE8YF_S045_E1-50,-43.6000022888184,0.1,38.5437545776367,-34.375,2.88804914058555,-61.0320685704549,Vip interneuron,Vip Ptprt Pkp2
SM-GE65C_S185_E1-50,-41.09375,0.318421052631579,40.84375,-30.3125,2.71907900109168,-75.8904507954915,Vip interneuron,Vip Ptprt Pkp2
SM-GE5V2_S065_E1-50,-42.9000015258789,0.185000007438656,41.0625,-29.4625015258789,3.99231470264366,-67.833906173706,Vip interneuron,Vip Chat Htr1f
SM-GE8XQ_S182_E1-50,-53.0937538146973,0.330172405957324,20.7500019073486,-42.1124992370605,1.7194728379375,-69.25867123074,Sst interneuron,Sst Myh8 Etv1 
SM-GE64F_S176_E1-50,-44.8750038146973,0.1875,21.3125019073486,-31.1875,3.48632053561811,-68.1639234754774,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5V2_S086_E1-50,-38.6000022888184,0.24434306569343,36.84375,-25.4249992370605,3.09676700165111,-54.60777928279,Vip interneuron,Vip Arhgap36 Hmcn1
SM-GE4Q7_S111_E1-50,-37.57500457763672,0.0657894782984766,11.949999809265137,-31.70625114440918,3.1847844954685773,-67.33758662297176,Sncg interneuron,Sncg Vip Itih5
SM-GE95M_S052_E1-50,-56.3125,0.521052631578947,26.9562511444092,-43.1749992370605,2.11048027028836,-75.923595852322,Sst interneuron,Sst Tac2 Tacstd2
SM-GE4RI_S188_E1-50,-53.5562477111816,0.733644878325095,24.2875022888184,-36.7249984741211,1.74812098570691,-71.7847221374512,Pvalb interneuron,Pvalb Vipr2
